Hz,V /sqrt(Hz)
355875,2.23E-08
356312.5,2.41E-08
356750,1.64E-08
357187.5,1.73E-08
357625,1.89E-08
358062.5,2.09E-08
358500,2.46E-08
358937.5,1.92E-08
359375,2.14E-08
359812.5,2.41E-08
360250,2.64E-08
360687.5,1.71E-08
361125,1.66E-08
361562.5,2.40E-08
362000,2.06E-08
362437.5,1.82E-08
362875,1.94E-08
363312.5,1.82E-08
363750,2.14E-08
364187.5,1.97E-08
364625,1.57E-08
365062.5,1.67E-08
365500,2.38E-08
365937.5,2.36E-08
366375,1.64E-08
366812.5,2.00E-08
367250,1.84E-08
367687.5,1.75E-08
368125,2.12E-08
368562.5,1.77E-08
369000,1.94E-08
369437.5,1.97E-08
369875,1.99E-08
370312.5,1.82E-08
370750,1.90E-08
371187.5,2.02E-08
371625,2.08E-08
372062.5,2.60E-08
372500,1.83E-08
372937.5,2.13E-08
373375,2.03E-08
373812.5,1.90E-08
374250,2.02E-08
374687.5,2.33E-08
375125,1.94E-08
375562.5,2.19E-08
376000,1.89E-08
376437.5,1.81E-08
376875,2.82E-08
377312.5,1.90E-08
377750,1.63E-08
378187.5,2.19E-08
378625,2.03E-08
379062.5,2.32E-08
379500,1.84E-08
379937.5,2.18E-08
380375,1.88E-08
380812.5,1.87E-08
381250,2.01E-08
381687.5,2.57E-08
382125,1.72E-08
382562.5,1.87E-08
383000,1.55E-08
383437.5,2.02E-08
383875,2.26E-08
384312.5,2.28E-08
384750,2.24E-08
385187.5,1.86E-08
385625,1.57E-08
386062.5,1.72E-08
386500,2.01E-08
386937.5,1.73E-08
387375,2.15E-08
387812.5,2.05E-08
388250,2.07E-08
388687.5,2.05E-08
389125,2.17E-08
389562.5,1.97E-08
390000,2.72E-08
390437.5,2.65E-08
390875,2.81E-08
391312.5,2.49E-08
391750,2.24E-08
392187.5,2.40E-08
392625,1.83E-08
393062.5,1.67E-08
393500,2.34E-08
393937.5,1.69E-08
394375,2.19E-08
394812.5,1.76E-08
395250,1.91E-08
395687.5,2.00E-08
396125,2.35E-08
396562.5,2.30E-08
397000,2.47E-08
397437.5,2.10E-08
397875,2.53E-08
398312.5,1.71E-08
398750,2.27E-08
399187.5,1.67E-08
399625,1.67E-08
400062.5,2.94E-08
400500,2.01E-08
400937.5,2.61E-08
401375,2.22E-08
401812.5,2.28E-08
402250,1.55E-08
402687.5,2.14E-08
403125,1.98E-08
403562.5,1.90E-08
404000,2.06E-08
404437.5,1.69E-08
404875,2.23E-08
405312.5,2.09E-08
405750,1.40E-08
406187.5,1.66E-08
406625,1.87E-08
407062.5,2.41E-08
407500,1.83E-08
407937.5,1.36E-08
408375,2.29E-08
408812.5,1.94E-08
409250,2.46E-08
409687.5,2.00E-08
410125,1.86E-08
410562.5,2.19E-08
411000,1.88E-08
411437.5,2.12E-08
411875,2.18E-08
412312.5,2.33E-08
412750,2.89E-08
413187.5,1.76E-08
413625,2.46E-08
414062.5,2.33E-08
414500,2.00E-08
414937.5,1.99E-08
415375,1.91E-08
415812.5,1.89E-08
416250,1.71E-08
416687.5,2.07E-08
417125,2.18E-08
417562.5,1.57E-08
418000,2.05E-08
418437.5,2.45E-08
418875,2.09E-08
419312.5,2.36E-08
419750,2.52E-08
420187.5,2.06E-08
420625,2.31E-08
421062.5,2.29E-08
421500,2.12E-08
421937.5,2.28E-08
422375,1.95E-08
422812.5,2.09E-08
423250,1.52E-08
423687.5,2.22E-08
424125,2.39E-08
424562.5,2.35E-08
425000,1.59E-08
425437.5,2.50E-08
425875,2.20E-08
426312.5,1.65E-08
426750,2.07E-08
427187.5,2.40E-08
427625,2.15E-08
428062.5,1.91E-08
428500,2.72E-08
428937.5,1.69E-08
429375,1.99E-08
429812.5,2.20E-08
430250,2.68E-08
430687.5,2.22E-08
431125,2.42E-08
431562.5,2.28E-08
432000,2.01E-08
432437.5,1.75E-08
432875,2.39E-08
433312.5,1.76E-08
433750,2.10E-08
434187.5,1.53E-08
434625,1.88E-08
435062.5,1.59E-08
435500,2.24E-08
435937.5,1.44E-08
436375,2.22E-08
436812.5,2.13E-08
437250,1.13E-08
437687.5,1.76E-08
438125,1.55E-08
438562.5,1.85E-08
439000,1.98E-08
439437.5,1.74E-08
439875,2.80E-08
440312.5,2.10E-08
440750,1.74E-08
441187.5,1.61E-08
441625,1.57E-08
442062.5,1.95E-08
442500,1.71E-08
442937.5,2.33E-08
443375,2.78E-08
443812.5,1.71E-08
444250,2.32E-08
444687.5,1.88E-08
445125,1.89E-08
445562.5,2.04E-08
446000,1.83E-08
446437.5,2.43E-08
446875,2.07E-08
447312.5,2.15E-08
447750,1.77E-08
448187.5,2.63E-08
448625,2.36E-08
449062.5,2.32E-08
449500,2.14E-08
449937.5,2.78E-08
450375,2.43E-08
450812.5,1.80E-08
451250,2.04E-08
451687.5,2.05E-08
452125,2.73E-08
452562.5,1.87E-08
453000,1.94E-08
453437.5,1.40E-08
453875,2.08E-08
454312.5,1.98E-08
454750,1.74E-08
455187.5,2.25E-08
455625,1.97E-08
456062.5,1.90E-08
456500,2.81E-08
456937.5,1.69E-08
457375,2.03E-08
457812.5,2.20E-08
458250,1.61E-08
458687.5,1.58E-08
459125,1.57E-08
459562.5,2.45E-08
460000,1.27E-08
460437.5,1.43E-08
460875,1.91E-08
461312.5,1.91E-08
461750,2.08E-08
462187.5,1.52E-08
462625,2.13E-08
463062.5,1.74E-08
463500,2.60E-08
463937.5,1.67E-08
464375,1.52E-08
464812.5,2.44E-08
465250,1.97E-08
465687.5,1.61E-08
466125,2.37E-08
466562.5,1.97E-08
467000,1.93E-08
467437.5,1.97E-08
467875,1.62E-08
468312.5,2.15E-08
468750,1.58E-08
469187.5,2.27E-08
469625,1.67E-08
470062.5,2.10E-08
470500,2.03E-08
470937.5,2.36E-08
471375,2.03E-08
471812.5,1.94E-08
472250,1.99E-08
472687.5,2.08E-08
473125,1.73E-08
473562.5,2.09E-08
474000,1.95E-08
474437.5,1.88E-08
474875,2.30E-08
475312.5,2.30E-08
475750,2.11E-08
476187.5,1.80E-08
476625,2.09E-08
477062.5,1.97E-08
477500,1.68E-08
477937.5,1.98E-08
478375,1.61E-08
478812.5,1.44E-08
479250,1.74E-08
479687.5,1.55E-08
480125,1.84E-08
480562.5,2.42E-08
481000,1.72E-08
481437.5,1.65E-08
481875,2.39E-08
482312.5,2.53E-08
482750,1.84E-08
483187.5,2.20E-08
483625,1.96E-08
484062.5,1.49E-08
484500,2.08E-08
484937.5,1.93E-08
485375,2.18E-08
485812.5,1.64E-08
486250,2.13E-08
486687.5,1.91E-08
487125,1.85E-08
487562.5,1.98E-08
488000,1.93E-08
488437.5,2.27E-08
488875,1.82E-08
489312.5,1.23E-08
489750,2.02E-08
490187.5,1.42E-08
490625,2.61E-08
491062.5,1.57E-08
491500,2.22E-08
491937.5,2.25E-08
492375,2.15E-08
492812.5,1.69E-08
493250,2.02E-08
493687.5,2.12E-08
494125,2.69E-08
494562.5,2.81E-08
495000,2.09E-08
495437.5,2.08E-08
495875,1.93E-08
496312.5,2.03E-08
496750,2.22E-08
497187.5,1.83E-08
497625,2.28E-08
498062.5,1.69E-08
498500,2.10E-08
498937.5,1.93E-08
499375,1.91E-08
499812.5,1.61E-08
500000,1.83E-08
500250,1.61E-08
500687.5,1.89E-08
501125,2.48E-08
501562.5,1.40E-08
502000,1.70E-08
502437.5,1.97E-08
502875,2.50E-08
503312.5,2.04E-08
503750,1.63E-08
503750,2.52E-08
504187.5,2.05E-08
504625,1.81E-08
505062.5,1.78E-08
505500,1.88E-08
505937.5,1.74E-08
506375,1.87E-08
506812.5,2.05E-08
507250,1.77E-08
507500,1.51E-08
507687.5,1.64E-08
508125,2.05E-08
508562.5,1.76E-08
509000,1.95E-08
509437.5,2.84E-08
509875,2.29E-08
510312.5,2.13E-08
510750,2.41E-08
511187.5,1.94E-08
511250,1.86E-08
511625,1.67E-08
512062.5,2.09E-08
512500,1.43E-08
512937.5,2.06E-08
513375,1.81E-08
513812.5,1.81E-08
514250,1.59E-08
514687.5,1.93E-08
515000,2.08E-08
515125,2.12E-08
515562.5,2.32E-08
516000,1.92E-08
516437.5,2.82E-08
516875,1.56E-08
517312.5,1.80E-08
517750,2.08E-08
518187.5,2.19E-08
518625,1.41E-08
518750,2.46E-08
519062.5,2.28E-08
519500,2.21E-08
519937.5,2.13E-08
520375,2.53E-08
520812.5,1.89E-08
521250,1.96E-08
521687.5,1.72E-08
522125,2.21E-08
522500,2.14E-08
522562.5,2.23E-08
523000,2.02E-08
523437.5,2.07E-08
523875,2.01E-08
524312.5,2.19E-08
524750,2.21E-08
525187.5,1.97E-08
525625,1.87E-08
526062.5,2.20E-08
526250,1.58E-08
526500,1.71E-08
526937.5,1.79E-08
527375,2.46E-08
527812.5,2.21E-08
528250,1.82E-08
528687.5,2.08E-08
529125,2.11E-08
529562.5,1.82E-08
530000,2.22E-08
530000,2.29E-08
530437.5,1.83E-08
530875,1.31E-08
531312.5,1.61E-08
531750,2.19E-08
532187.5,2.62E-08
532625,1.34E-08
533062.5,1.62E-08
533500,1.43E-08
533750,2.16E-08
533937.5,2.09E-08
534375,2.45E-08
534812.5,1.94E-08
535250,1.98E-08
535687.5,2.21E-08
536125,1.89E-08
536562.5,2.23E-08
537000,1.91E-08
537437.5,1.70E-08
537500,1.44E-08
537875,2.45E-08
538312.5,1.44E-08
538750,2.12E-08
539187.5,2.26E-08
539625,2.00E-08
540062.5,2.79E-08
540500,1.86E-08
540937.5,1.82E-08
541250,1.61E-08
541375,2.18E-08
541812.5,1.78E-08
542250,2.11E-08
542687.5,1.67E-08
543125,2.71E-08
543562.5,1.85E-08
544000,2.17E-08
544437.5,2.07E-08
544875,2.21E-08
545000,1.81E-08
545312.5,1.77E-08
545750,1.94E-08
546187.5,2.14E-08
546625,1.66E-08
547062.5,1.66E-08
547500,2.10E-08
547937.5,1.75E-08
548375,2.39E-08
548750,1.88E-08
548812.5,1.91E-08
549250,2.19E-08
549687.5,2.74E-08
550125,1.72E-08
550562.5,2.83E-08
551000,1.93E-08
551437.5,2.37E-08
551875,1.85E-08
552312.5,2.13E-08
552500,2.25E-08
552750,2.21E-08
553187.5,1.58E-08
553625,1.84E-08
554062.5,1.98E-08
554500,2.04E-08
554937.5,2.21E-08
555375,1.81E-08
555812.5,2.41E-08
556250,2.05E-08
556250,1.67E-08
556687.5,2.25E-08
557125,1.81E-08
557562.5,2.64E-08
558000,2.00E-08
558437.5,1.83E-08
558875,2.22E-08
559312.5,1.55E-08
559750,1.73E-08
560000,2.23E-08
560187.5,2.25E-08
560625,2.19E-08
561062.5,1.97E-08
561500,1.88E-08
561937.5,2.04E-08
562375,2.26E-08
562812.5,2.57E-08
563250,2.26E-08
563687.5,1.65E-08
563750,2.33E-08
564125,2.05E-08
564562.5,2.20E-08
565000,2.06E-08
565437.5,2.56E-08
565875,2.64E-08
566312.5,2.19E-08
566750,2.18E-08
567187.5,2.17E-08
567500,2.21E-08
567625,2.28E-08
568062.5,1.68E-08
568500,1.84E-08
568937.5,1.97E-08
569375,2.25E-08
569812.5,2.66E-08
570250,1.79E-08
570687.5,1.88E-08
571125,1.91E-08
571250,1.81E-08
571562.5,2.26E-08
572000,2.07E-08
572437.5,1.89E-08
572875,2.20E-08
573312.5,1.77E-08
573750,1.85E-08
574187.5,2.70E-08
574625,1.83E-08
575000,2.58E-08
575062.5,2.06E-08
575500,1.73E-08
575937.5,1.88E-08
576375,1.73E-08
576812.5,1.96E-08
577250,2.43E-08
577687.5,1.82E-08
578125,2.59E-08
578562.5,2.37E-08
578750,2.38E-08
579000,1.87E-08
579437.5,2.37E-08
579875,2.39E-08
580312.5,1.71E-08
580750,1.85E-08
581187.5,1.81E-08
581625,2.53E-08
582062.5,2.38E-08
582500,1.61E-08
582500,1.85E-08
582937.5,1.60E-08
583375,1.99E-08
583812.5,1.80E-08
584250,2.08E-08
584687.5,1.42E-08
585125,2.51E-08
585562.5,2.33E-08
586000,1.97E-08
586250,2.12E-08
586437.5,2.37E-08
586875,2.03E-08
587312.5,1.94E-08
587750,2.29E-08
588187.5,2.20E-08
588625,2.18E-08
589062.5,2.11E-08
589500,1.97E-08
589937.5,1.98E-08
590000,2.11E-08
590375,2.29E-08
590812.5,1.93E-08
591250,1.83E-08
591687.5,2.26E-08
592125,1.59E-08
592562.5,2.12E-08
593000,1.67E-08
593437.5,2.40E-08
593750,1.77E-08
593875,1.88E-08
594312.5,1.77E-08
594750,2.26E-08
595187.5,2.19E-08
595625,1.76E-08
596062.5,2.06E-08
596500,2.17E-08
596937.5,2.30E-08
597375,2.01E-08
597500,1.66E-08
597812.5,1.97E-08
598250,1.89E-08
598687.5,1.59E-08
599125,1.90E-08
599562.5,2.15E-08
600000,1.79E-08
601250,2.38E-08
605000,1.62E-08
608750,1.82E-08
612500,2.25E-08
616250,1.68E-08
620000,1.78E-08
623750,1.67E-08
627500,2.05E-08
631250,2.12E-08
635000,2.43E-08
638750,2.44E-08
642500,2.05E-08
646250,2.09E-08
650000,2.13E-08
653750,1.96E-08
657500,2.03E-08
661250,2.27E-08
665000,1.84E-08
668750,2.78E-08
672500,2.63E-08
676250,2.06E-08
680000,2.04E-08
683750,1.96E-08
687500,1.99E-08
691250,2.91E-08
695000,2.33E-08
698750,2.01E-08
702500,2.03E-08
706250,2.09E-08
710000,2.47E-08
713750,2.06E-08
717500,2.36E-08
721250,1.65E-08
725000,2.44E-08
728750,1.98E-08
732500,2.08E-08
736250,1.71E-08
740000,2.06E-08
743750,1.99E-08
747500,2.34E-08
751250,2.18E-08
755000,2.19E-08
758750,2.53E-08
762500,2.09E-08
766250,2.35E-08
770000,2.26E-08
773750,1.82E-08
777500,1.79E-08
781250,2.13E-08
785000,2.26E-08
788750,1.51E-08
792500,2.46E-08
796250,2.53E-08
800000,2.41E-08
803750,2.07E-08
807500,1.81E-08
811250,2.52E-08
815000,2.23E-08
818750,2.65E-08
822500,1.88E-08
826250,2.14E-08
830000,2.09E-08
833750,2.33E-08
837500,2.26E-08
841250,1.84E-08
845000,2.65E-08
848750,1.66E-08
852500,2.86E-08
856250,2.23E-08
860000,2.24E-08
863750,2.18E-08
867500,2.08E-08
871250,2.71E-08
875000,2.69E-08
878750,2.24E-08
882500,2.77E-08
886250,2.11E-08
890000,2.32E-08
893750,2.63E-08
897500,2.84E-08
901250,2.13E-08
905000,2.08E-08
908750,2.75E-08
912500,2.26E-08
916250,2.23E-08
920000,2.66E-08
923750,2.12E-08
927500,2.28E-08
931250,2.27E-08
935000,1.87E-08
938750,2.01E-08
942500,1.88E-08
946250,2.10E-08
950000,1.97E-08
953750,1.89E-08
957500,2.53E-08
961250,1.84E-08
965000,2.78E-08
968750,2.40E-08
972500,1.85E-08
976250,2.39E-08
980000,2.58E-08
983750,2.21E-08
987500,2.15E-08
991250,1.61E-08
995000,2.13E-08
998750,2.37E-08
1002500,2.52E-08
1006250,3.06E-08
1010000,1.64E-08
1013750,2.62E-08
1017500,2.84E-08
1021250,2.20E-08
1025000,2.65E-08
1028750,1.71E-08
1032500,2.33E-08
1036250,2.15E-08
1040000,2.78E-08
1043750,2.55E-08
1047500,2.18E-08
1051250,2.38E-08
1055000,2.29E-08
1058750,1.89E-08
1062500,2.18E-08
1066250,1.86E-08
1070000,3.09E-08
1073750,2.86E-08
1077500,2.09E-08
1081250,2.26E-08
1085000,2.99E-08
1088750,2.10E-08
1092500,3.48E-08
1096250,2.58E-08
1100000,2.33E-08
1103750,2.41E-08
1107500,2.88E-08
1111250,2.45E-08
1115000,2.07E-08
1118750,2.28E-08
1122500,2.32E-08
1126250,1.77E-08
1130000,3.23E-08
1133750,2.50E-08
1137500,2.28E-08
1141250,2.62E-08
1145000,2.62E-08
1148750,2.45E-08
1152500,2.12E-08
1156250,3.15E-08
1160000,2.41E-08
1163750,2.60E-08
1167500,2.79E-08
1171250,2.57E-08
1175000,2.22E-08
1178750,2.86E-08
1182500,2.40E-08
1186250,3.34E-08
1190000,2.36E-08
1193750,2.37E-08
1197500,2.62E-08
1201250,2.75E-08
1205000,2.80E-08
1208750,3.38E-08
1212500,1.76E-08
1216250,3.53E-08
1220000,3.56E-08
1223750,2.23E-08
1227500,3.04E-08
1231250,3.38E-08
1235000,2.54E-08
1238750,1.84E-08
1242500,2.25E-08
1246250,2.45E-08
1250000,2.74E-08
1253750,2.47E-08
1257500,2.78E-08
1261250,2.82E-08
1265000,3.08E-08
1268750,2.93E-08
1272500,2.81E-08
1276250,2.42E-08
1280000,2.78E-08
1283750,2.69E-08
1287500,2.59E-08
1291250,2.38E-08
1295000,3.31E-08
1298750,2.96E-08
1302500,2.00E-08
1306250,3.09E-08
1310000,3.14E-08
1313750,3.03E-08
1317500,2.87E-08
1321250,1.67E-08
1325000,2.77E-08
1328750,3.26E-08
1332500,3.83E-08
1336250,2.70E-08
1340000,2.08E-08
1343750,2.86E-08
1347500,2.36E-08
1351250,2.36E-08
1355000,2.75E-08
1358750,3.10E-08
1362500,3.67E-08
1366250,3.40E-08
1370000,2.85E-08
1373750,2.26E-08
1377500,3.53E-08
1381250,2.37E-08
1385000,2.93E-08
1388750,2.88E-08
1392500,2.64E-08
1396250,2.19E-08
1400000,2.60E-08
1403750,3.16E-08
1407500,3.12E-08
1411250,2.43E-08
1415000,2.73E-08
1418750,2.79E-08
1422500,2.86E-08
1426250,2.90E-08
1430000,2.35E-08
1433750,2.94E-08
1437500,3.17E-08
1441250,3.04E-08
1445000,2.56E-08
1448750,2.54E-08
1452500,3.25E-08
1456250,2.74E-08
1460000,2.63E-08
1463750,4.00E-08
1467500,1.78E-08
1471250,3.15E-08
1475000,2.96E-08
1478750,3.56E-08
1482500,2.85E-08
1486250,3.02E-08
1490000,2.40E-08
1493750,3.28E-08
1497500,2.12E-08
1501250,3.56E-08
1505000,2.32E-08
1508750,2.33E-08
1512500,3.11E-08
1516250,2.54E-08
1520000,2.84E-08
1523750,2.73E-08
1527500,4.29E-08
1531250,3.95E-08
1535000,2.55E-08
1538750,2.69E-08
1542500,2.67E-08
1546250,2.22E-08
1550000,2.95E-08
1553750,2.60E-08
1557500,3.22E-08
1561250,2.59E-08
1565000,2.30E-08
1568750,2.23E-08
1572500,3.30E-08
1576250,2.69E-08
1580000,3.75E-08
1583750,2.95E-08
1587500,2.69E-08
1591250,3.17E-08
1595000,3.93E-08
1598750,2.43E-08
1602500,3.26E-08
1606250,2.33E-08
1610000,3.26E-08
1613750,2.98E-08
1617500,3.52E-08
1621250,2.82E-08
1625000,3.15E-08
1628750,2.49E-08
1632500,3.72E-08
1636250,3.77E-08
1640000,3.51E-08
1643750,2.00E-08
1647500,2.98E-08
1651250,3.31E-08
1655000,2.72E-08
1658750,3.37E-08
1662500,4.43E-08
1666250,3.77E-08
1670000,2.92E-08
1673750,3.04E-08
1677500,2.66E-08
1681250,2.97E-08
1685000,2.97E-08
1688750,2.81E-08
1692500,3.22E-08
1696250,2.17E-08
1700000,3.73E-08
1703750,2.61E-08
1707500,2.57E-08
1711250,3.17E-08
1715000,3.23E-08
1718750,2.25E-08
1722500,3.36E-08
1726250,2.00E-08
1730000,3.44E-08
1733750,3.83E-08
1737500,3.51E-08
1741250,3.74E-08
1745000,3.01E-08
1748750,3.29E-08
1752500,3.31E-08
1756250,4.24E-08
1760000,2.49E-08
1763750,3.71E-08
1767500,2.56E-08
1771250,2.72E-08
1775000,3.08E-08
1778750,2.93E-08
1782500,3.87E-08
1786250,3.74E-08
1790000,3.11E-08
1793750,3.91E-08
1797500,2.96E-08
1801250,2.48E-08
1805000,3.11E-08
1808750,3.89E-08
1812500,3.12E-08
1816250,3.48E-08
1820000,2.66E-08
1823750,2.48E-08
1827500,3.14E-08
1831250,3.18E-08
1835000,3.91E-08
1838750,3.59E-08
1842500,3.49E-08
1846250,2.93E-08
1850000,4.30E-08
1853750,4.33E-08
1857500,4.10E-08
1861250,2.99E-08
1865000,4.18E-08
1868750,3.77E-08
1872500,3.59E-08
1876250,4.02E-08
1880000,3.60E-08
1883750,4.44E-08
1887500,3.75E-08
1891250,2.39E-08
1895000,4.29E-08
1898750,2.65E-08
1902500,3.41E-08
1906250,4.91E-08
1910000,4.95E-08
1913750,3.87E-08
1917500,4.01E-08
1921250,3.57E-08
1925000,3.83E-08
1928750,3.78E-08
1932500,4.00E-08
1936250,3.84E-08
1940000,3.47E-08
1943750,4.75E-08
1947500,2.99E-08
1951250,4.26E-08
1955000,3.90E-08
1958750,3.31E-08
1962500,3.05E-08
1966250,4.07E-08
1970000,3.89E-08
1973750,3.11E-08
1977500,2.65E-08
1981250,4.50E-08
1985000,3.44E-08
1988750,3.30E-08
1992500,4.85E-08
1996250,3.66E-08
2000000,2.94E-08
2003750,4.01E-08
2007500,3.38E-08
2011250,3.80E-08
2015000,3.17E-08
2018750,3.63E-08
2022500,3.40E-08
2026250,3.49E-08
2030000,2.87E-08
2033750,3.30E-08
2037500,3.31E-08
2041250,3.13E-08
2045000,3.62E-08
2048750,3.99E-08
2052500,4.69E-08
2056250,2.58E-08
2060000,2.65E-08
2063750,3.02E-08
2067500,3.25E-08
2071250,3.38E-08
2075000,3.74E-08
2078750,2.61E-08
2082500,3.64E-08
2086250,3.48E-08
2090000,3.64E-08
2093750,3.16E-08
2097500,3.76E-08
2101250,4.32E-08
2105000,4.91E-08
2108750,4.28E-08
2112500,2.95E-08
2116250,3.57E-08
2120000,4.21E-08
2123750,3.87E-08
2127500,4.14E-08
2131250,4.45E-08
2135000,3.24E-08
2138750,3.85E-08
2142500,3.46E-08
2146250,4.27E-08
2150000,2.68E-08
2153750,3.92E-08
2157500,3.74E-08
2161250,4.02E-08
2165000,3.82E-08
2168750,3.10E-08
2172500,3.80E-08
2176250,4.29E-08
2180000,4.25E-08
2183750,4.49E-08
2187500,4.01E-08
2191250,3.12E-08
2195000,4.28E-08
2198750,4.44E-08
2202500,3.57E-08
2206250,3.47E-08
2210000,3.90E-08
2213750,3.05E-08
2217500,4.18E-08
2221250,3.01E-08
2225000,3.97E-08
2228750,3.26E-08
2232500,4.43E-08
2236250,3.98E-08
2240000,3.61E-08
2243750,3.74E-08
2247500,4.05E-08
2251250,3.78E-08
2255000,4.26E-08
2258750,5.04E-08
2262500,3.50E-08
2266250,3.22E-08
2270000,3.12E-08
2273750,3.17E-08
2277500,3.44E-08
2281250,4.42E-08
2285000,4.30E-08
2288750,2.13E-08
2292500,3.33E-08
2296250,3.77E-08
2300000,4.35E-08
2303750,4.64E-08
2307500,4.24E-08
2311250,3.86E-08
2315000,4.38E-08
2318750,3.95E-08
2322500,3.62E-08
2326250,4.16E-08
2330000,4.06E-08
2333750,3.17E-08
2337500,3.50E-08
2341250,3.38E-08
2345000,3.17E-08
2348750,4.58E-08
2352500,4.58E-08
2356250,3.86E-08
2360000,3.89E-08
2363750,3.45E-08
2367500,5.50E-08
2371250,4.42E-08
2375000,3.14E-08
2378750,4.10E-08
2382500,4.42E-08
2386250,4.76E-08
2390000,4.61E-08
2393750,4.54E-08
2397500,3.50E-08
2401250,5.32E-08
2405000,4.93E-08
2408750,3.54E-08
2412500,3.72E-08
2416250,4.22E-08
2420000,4.08E-08
2423750,4.63E-08
2427500,3.06E-08
2431250,4.39E-08
2435000,3.34E-08
2438750,5.23E-08
2442500,3.71E-08
2446250,3.85E-08
2450000,4.57E-08
2453750,3.65E-08
2457500,4.49E-08
2461250,4.35E-08
2465000,4.22E-08
2468750,4.76E-08
2472500,4.68E-08
2476250,4.66E-08
2480000,3.80E-08
2483750,6.92E-08
2487500,4.13E-08
2491250,4.29E-08
2495000,3.69E-08
2498750,4.18E-08
2500000,4.05E-08
2502500,4.47E-08
2504375,2.97E-08
2506250,4.91E-08
2508750,3.50E-08
2510000,4.60E-08
2513125,3.78E-08
2513750,5.76E-08
2517500,4.50E-08
2517500,4.72E-08
2521250,4.36E-08
2521875,4.10E-08
2525000,3.48E-08
2526250,4.41E-08
2528750,6.01E-08
2530625,4.67E-08
2532500,3.83E-08
2535000,3.32E-08
2536250,3.38E-08
2539375,4.40E-08
2540000,4.19E-08
2543750,4.86E-08
2543750,3.51E-08
2547500,4.87E-08
2548125,4.41E-08
2551250,3.47E-08
2552500,3.68E-08
2555000,3.70E-08
2556875,4.48E-08
2558750,5.31E-08
2561250,2.91E-08
2562500,4.15E-08
2565625,4.56E-08
2566250,4.24E-08
2570000,3.56E-08
2570000,3.80E-08
2573750,4.18E-08
2574375,4.34E-08
2577500,4.95E-08
2578750,4.25E-08
2581250,3.89E-08
2583125,4.12E-08
2585000,3.17E-08
2587500,3.89E-08
2588750,4.56E-08
2591875,4.05E-08
2592500,3.67E-08
2596250,4.13E-08
2596250,4.11E-08
2600000,4.23E-08
2600625,4.69E-08
2603750,4.87E-08
2605000,4.21E-08
2607500,4.21E-08
2609375,4.33E-08
2611250,3.53E-08
2613750,3.98E-08
2615000,3.40E-08
2618125,4.50E-08
2618750,3.93E-08
2622500,3.81E-08
2622500,4.41E-08
2626250,3.94E-08
2626875,4.22E-08
2630000,5.23E-08
2631250,4.17E-08
2633750,4.94E-08
2635625,5.43E-08
2637500,4.31E-08
2640000,3.71E-08
2641250,4.15E-08
2644375,4.26E-08
2645000,4.33E-08
2648750,5.53E-08
2648750,4.43E-08
2652500,4.98E-08
2653125,3.41E-08
2656250,4.47E-08
2657500,5.47E-08
2660000,4.67E-08
2661875,4.14E-08
2663750,3.25E-08
2666250,3.92E-08
2667500,2.89E-08
2670625,6.34E-08
2671250,4.31E-08
2675000,5.17E-08
2675000,5.20E-08
2678750,4.32E-08
2679375,4.72E-08
2682500,3.96E-08
2683750,4.42E-08
2686250,5.13E-08
2688125,4.42E-08
2690000,5.27E-08
2692500,4.08E-08
2693750,4.10E-08
2696875,4.70E-08
2697500,3.55E-08
2701250,4.64E-08
2701250,4.83E-08
2705000,4.99E-08
2705625,3.38E-08
2708750,4.63E-08
2710000,4.84E-08
2712500,5.23E-08
2714375,5.82E-08
2716250,4.60E-08
2718750,4.92E-08
2720000,4.75E-08
2723125,3.69E-08
2723750,4.54E-08
2727500,4.78E-08
2727500,4.24E-08
2731250,5.55E-08
2731875,4.17E-08
2735000,3.61E-08
2736250,3.65E-08
2738750,4.32E-08
2740625,4.44E-08
2742500,3.59E-08
2745000,4.12E-08
2746250,4.44E-08
2749375,3.10E-08
2750000,4.74E-08
2753750,4.08E-08
2753750,4.27E-08
2757500,4.26E-08
2758125,4.02E-08
2761250,2.95E-08
2762500,4.47E-08
2765000,3.94E-08
2766875,3.81E-08
2768750,4.57E-08
2771250,4.23E-08
2772500,5.17E-08
2775625,4.69E-08
2776250,6.35E-08
2780000,4.45E-08
2780000,3.97E-08
2783750,3.83E-08
2784375,4.76E-08
2787500,4.12E-08
2788750,3.84E-08
2791250,4.76E-08
2793125,4.94E-08
2795000,4.56E-08
2797500,3.59E-08
2798750,4.76E-08
2801875,3.98E-08
2802500,4.26E-08
2806250,4.49E-08
2806250,4.81E-08
2810000,5.17E-08
2810625,3.59E-08
2813750,4.21E-08
2815000,3.36E-08
2817500,3.48E-08
2819375,5.81E-08
2821250,5.44E-08
2823750,3.80E-08
2825000,4.33E-08
2828125,4.71E-08
2828750,4.72E-08
2832500,4.38E-08
2832500,4.40E-08
2836250,4.11E-08
2836875,5.38E-08
2840000,4.01E-08
2841250,3.95E-08
2843750,5.70E-08
2845625,4.83E-08
2847500,5.51E-08
2850000,4.27E-08
2851250,3.68E-08
2854375,4.59E-08
2855000,4.88E-08
2858750,4.45E-08
2858750,4.33E-08
2862500,5.31E-08
2863125,5.35E-08
2866250,5.08E-08
2867500,4.28E-08
2870000,5.04E-08
2871875,4.26E-08
2873750,4.37E-08
2876250,5.47E-08
2877500,3.87E-08
2880625,4.63E-08
2881250,4.24E-08
